timestamp,release_tag,asset_name,download_count
2026-08-12T06:27:32Z,"v2.1b2","wiser-linux-ubuntu2004-arm64.zip",0
2026-08-12T06:27:32Z,"v2.1b1","Install-WISER-2.1b1.exe",1
2026-08-12T06:27:32Z,"v2.1b1","WISER-2.1b1-arm.dmg",0
2026-08-12T06:27:32Z,"v2.1b1","WISER-2.1b1-intel.dmg",0
2026-08-12T06:27:32Z,"v2.1b1","WISER-debian_11-amd64.tar.gz",0
2026-08-12T06:27:32Z,"v2.1b1","WISER-debian_11-arm64.tar.gz",0
2026-08-12T06:27:32Z,"v2.1b1","WISER-fedora_39-amd64.tar.gz",0
2026-08-12T06:27:32Z,"v2.1b1","WISER-fedora_39-arm64.tar.gz",0
2026-08-12T06:27:32Z,"v2.1b1","WISER-ubuntu_2004-amd64.tar.gz",0
2026-08-12T06:27:32Z,"v2.1b1","WISER-ubuntu_2004-arm64.tar.gz",0
2026-08-12T06:27:32Z,"v2.0b1","Install-WISER-2.0b1.exe",4
2026-08-12T06:27:32Z,"v2.0b1","WISER-2.0b1-arm-mac.dmg",0
2026-08-12T06:27:32Z,"v2.0b1","WISER-2.0b1-intel-mac.dmg",0
2026-08-13T06:29:16Z,"v3.0b0","WISER-3.0b0-linux-debian11-arm64.tar",0
2026-08-13T06:29:16Z,"v3.0b0","WISER-3.0b0-linux-debian11-x64.tar",0
2026-08-13T06:29:16Z,"v3.0b0","WISER-3.0b0-linux-fedora39-arm64.tar",0
2026-08-13T06:29:16Z,"v3.0b0","WISER-3.0b0-linux-fedora39-x64.tar",0
2026-08-13T06:29:16Z,"v3.0b0","WISER-3.0b0-linux-ubuntu2004-arm64.tar",0
2026-08-13T06:29:16Z,"v3.0b0","WISER-3.0b0-linux-ubuntu2004-x64.tar",1
2026-08-13T06:29:16Z,"v3.0b0","WISER-3.0b0-macos-arm64.dmg",9
2026-08-13T06:29:16Z,"v3.0b0","WISER-3.0b0-macos-x64.dmg",2
2026-08-13T06:29:16Z,"v3.0b0","WISER-3.0b0-windows-x64-setup.exe",7
2026-08-13T06:29:16Z,"v2.2b1","Install-WISER-2.2b1.exe",2
2026-08-13T06:29:16Z,"v2.2b1","WISER-2.2b1-arm.dmg",0
2026-08-13T06:29:16Z,"v2.2b1","WISER-2.2b1-intel.dmg",1
2026-08-13T06:29:16Z,"v2.2b1","wiser-linux-debian11-amd64.zip",0
2026-08-13T06:29:16Z,"v2.2b1","wiser-linux-debian11-arm64.zip",0
2026-08-13T06:29:16Z,"v2.2b1","wiser-linux-fedora39-amd64.zip",0
2026-08-13T06:29:16Z,"v2.2b1","wiser-linux-fedora39-arm64.zip",0
2026-08-13T06:29:16Z,"v2.2b1","wiser-linux-ubuntu2004-amd64.zip",0
2026-08-13T06:29:16Z,"v2.2b1","wiser-linux-ubuntu2004-arm64.zip",0
2026-08-13T06:29:16Z,"v2.1b2","Install-WISER-2.1b2.exe",1
2026-08-13T06:29:16Z,"v2.1b2","WISER-2.1b2-arm.dmg",0
2026-08-13T06:29:16Z,"v2.1b2","WISER-2.1b2-intel.dmg",0
2026-08-13T06:29:16Z,"v2.1b2","wiser-linux-debian11-amd64.zip",0
2026-08-13T06:29:16Z,"v2.1b2","wiser-linux-debian11-arm64.zip",0
2026-08-13T06:29:16Z,"v2.1b2","wiser-linux-fedora39-amd64.zip",0
2026-08-13T06:29:16Z,"v2.1b2","wiser-linux-fedora39-arm64.zip",0
2026-08-13T06:29:16Z,"v2.1b2","wiser-linux-ubuntu2004-amd64.zip",0
2026-08-13T06:29:16Z,"v2.1b2","wiser-linux-ubuntu2004-arm64.zip",0
2026-08-13T06:29:16Z,"v2.1b1","Install-WISER-2.1b1.exe",1
2026-08-13T06:29:16Z,"v2.1b1","WISER-2.1b1-arm.dmg",0
2026-08-13T06:29:16Z,"v2.1b1","WISER-2.1b1-intel.dmg",0
2026-08-13T06:29:16Z,"v2.1b1","WISER-debian_11-amd64.tar.gz",0
2026-08-13T06:29:16Z,"v2.1b1","WISER-debian_11-arm64.tar.gz",0
2026-08-13T06:29:16Z,"v2.1b1","WISER-fedora_39-amd64.tar.gz",0
2026-08-13T06:29:16Z,"v2.1b1","WISER-fedora_39-arm64.tar.gz",0
2026-08-13T06:29:16Z,"v2.1b1","WISER-ubuntu_2004-amd64.tar.gz",0
2026-08-13T06:29:16Z,"v2.1b1","WISER-ubuntu_2004-arm64.tar.gz",0
2026-08-13T06:29:16Z,"v2.0b1","Install-WISER-2.0b1.exe",4
2026-08-13T06:29:16Z,"v2.0b1","WISER-2.0b1-arm-mac.dmg",0
2026-08-13T06:29:16Z,"v2.0b1","WISER-2.0b1-intel-mac.dmg",0
2026-08-14T06:27:51Z,"v3.0b0","WISER-3.0b0-linux-debian11-arm64.tar",0
2026-08-14T06:27:51Z,"v3.0b0","WISER-3.0b0-linux-debian11-x64.tar",0
2026-08-14T06:27:51Z,"v3.0b0","WISER-3.0b0-linux-fedora39-arm64.tar",0
2026-08-14T06:27:51Z,"v3.0b0","WISER-3.0b0-linux-fedora39-x64.tar",0
2026-08-14T06:27:51Z,"v3.0b0","WISER-3.0b0-linux-ubuntu2004-arm64.tar",0
2026-08-14T06:27:51Z,"v3.0b0","WISER-3.0b0-linux-ubuntu2004-x64.tar",1
2026-08-14T06:27:51Z,"v3.0b0","WISER-3.0b0-macos-arm64.dmg",9
2026-08-14T06:27:51Z,"v3.0b0","WISER-3.0b0-macos-x64.dmg",2
2026-08-14T06:27:51Z,"v3.0b0","WISER-3.0b0-windows-x64-setup.exe",7
2026-08-14T06:27:51Z,"v2.2b1","Install-WISER-2.2b1.exe",2
2026-08-14T06:27:51Z,"v2.2b1","WISER-2.2b1-arm.dmg",0
2026-08-14T06:27:51Z,"v2.2b1","WISER-2.2b1-intel.dmg",1
2026-08-14T06:27:51Z,"v2.2b1","wiser-linux-debian11-amd64.zip",0
2026-08-14T06:27:51Z,"v2.2b1","wiser-linux-debian11-arm64.zip",0
2026-08-14T06:27:51Z,"v2.2b1","wiser-linux-fedora39-amd64.zip",0
2026-08-14T06:27:51Z,"v2.2b1","wiser-linux-fedora39-arm64.zip",0
2026-08-14T06:27:51Z,"v2.2b1","wiser-linux-ubuntu2004-amd64.zip",0
2026-08-14T06:27:51Z,"v2.2b1","wiser-linux-ubuntu2004-arm64.zip",0
2026-08-14T06:27:51Z,"v2.1b2","Install-WISER-2.1b2.exe",1
2026-08-14T06:27:51Z,"v2.1b2","WISER-2.1b2-arm.dmg",0
2026-08-14T06:27:51Z,"v2.1b2","WISER-2.1b2-intel.dmg",0
2026-08-14T06:27:51Z,"v2.1b2","wiser-linux-debian11-amd64.zip",0
2026-08-14T06:27:51Z,"v2.1b2","wiser-linux-debian11-arm64.zip",0
2026-08-14T06:27:51Z,"v2.1b2","wiser-linux-fedora39-amd64.zip",0
2026-08-14T06:27:51Z,"v2.1b2","wiser-linux-fedora39-arm64.zip",0
2026-08-14T06:27:51Z,"v2.1b2","wiser-linux-ubuntu2004-amd64.zip",0
2026-08-14T06:27:51Z,"v2.1b2","wiser-linux-ubuntu2004-arm64.zip",0
2026-08-14T06:27:51Z,"v2.1b1","Install-WISER-2.1b1.exe",1
2026-08-14T06:27:51Z,"v2.1b1","WISER-2.1b1-arm.dmg",0
2026-08-14T06:27:51Z,"v2.1b1","WISER-2.1b1-intel.dmg",0
2026-08-14T06:27:51Z,"v2.1b1","WISER-debian_11-amd64.tar.gz",0
2026-08-14T06:27:51Z,"v2.1b1","WISER-debian_11-arm64.tar.gz",0
2026-08-14T06:27:51Z,"v2.1b1","WISER-fedora_39-amd64.tar.gz",0
2026-08-14T06:27:51Z,"v2.1b1","WISER-fedora_39-arm64.tar.gz",0
2026-08-14T06:27:51Z,"v2.1b1","WISER-ubuntu_2004-amd64.tar.gz",0
2026-08-14T06:27:51Z,"v2.1b1","WISER-ubuntu_2004-arm64.tar.gz",0
2026-08-14T06:27:51Z,"v2.0b1","Install-WISER-2.0b1.exe",4
2026-08-14T06:27:51Z,"v2.0b1","WISER-2.0b1-arm-mac.dmg",0
2026-08-14T06:27:51Z,"v2.0b1","WISER-2.0b1-intel-mac.dmg",0
2026-08-15T06:06:10Z,"v3.0b0","WISER-3.0b0-linux-debian11-arm64.tar",0
2026-08-15T06:06:10Z,"v3.0b0","WISER-3.0b0-linux-debian11-x64.tar",0
2026-08-15T06:06:10Z,"v3.0b0","WISER-3.0b0-linux-fedora39-arm64.tar",0
2026-08-15T06:06:10Z,"v3.0b0","WISER-3.0b0-linux-fedora39-x64.tar",0
2026-08-15T06:06:10Z,"v3.0b0","WISER-3.0b0-linux-ubuntu2004-arm64.tar",0
2026-08-15T06:06:10Z,"v3.0b0","WISER-3.0b0-linux-ubuntu2004-x64.tar",1
2026-08-15T06:06:10Z,"v3.0b0","WISER-3.0b0-macos-arm64.dmg",9
2026-08-15T06:06:10Z,"v3.0b0","WISER-3.0b0-macos-x64.dmg",2
2026-08-15T06:06:10Z,"v3.0b0","WISER-3.0b0-windows-x64-setup.exe",7
2026-08-15T06:06:10Z,"v2.2b1","Install-WISER-2.2b1.exe",2
2026-08-15T06:06:10Z,"v2.2b1","WISER-2.2b1-arm.dmg",0
2026-08-15T06:06:10Z,"v2.2b1","WISER-2.2b1-intel.dmg",1
2026-08-15T06:06:10Z,"v2.2b1","wiser-linux-debian11-amd64.zip",0
2026-08-15T06:06:10Z,"v2.2b1","wiser-linux-debian11-arm64.zip",0
2026-08-15T06:06:10Z,"v2.2b1","wiser-linux-fedora39-amd64.zip",0
2026-08-15T06:06:10Z,"v2.2b1","wiser-linux-fedora39-arm64.zip",0
2026-08-15T06:06:10Z,"v2.2b1","wiser-linux-ubuntu2004-amd64.zip",0
2026-08-15T06:06:10Z,"v2.2b1","wiser-linux-ubuntu2004-arm64.zip",0
2026-08-15T06:06:10Z,"v2.1b2","Install-WISER-2.1b2.exe",1
2026-08-15T06:06:10Z,"v2.1b2","WISER-2.1b2-arm.dmg",0
2026-08-15T06:06:10Z,"v2.1b2","WISER-2.1b2-intel.dmg",0
2026-08-15T06:06:10Z,"v2.1b2","wiser-linux-debian11-amd64.zip",0
2026-08-15T06:06:10Z,"v2.1b2","wiser-linux-debian11-arm64.zip",0
2026-08-15T06:06:10Z,"v2.1b2","wiser-linux-fedora39-amd64.zip",0
2026-08-15T06:06:10Z,"v2.1b2","wiser-linux-fedora39-arm64.zip",0
2026-08-15T06:06:10Z,"v2.1b2","wiser-linux-ubuntu2004-amd64.zip",0
2026-08-15T06:06:10Z,"v2.1b2","wiser-linux-ubuntu2004-arm64.zip",0
2026-08-15T06:06:10Z,"v2.1b1","Install-WISER-2.1b1.exe",1
2026-08-15T06:06:10Z,"v2.1b1","WISER-2.1b1-arm.dmg",0
2026-08-15T06:06:10Z,"v2.1b1","WISER-2.1b1-intel.dmg",0
2026-08-15T06:06:10Z,"v2.1b1","WISER-debian_11-amd64.tar.gz",0
2026-08-15T06:06:10Z,"v2.1b1","WISER-debian_11-arm64.tar.gz",0
2026-08-15T06:06:10Z,"v2.1b1","WISER-fedora_39-amd64.tar.gz",0
2026-08-15T06:06:10Z,"v2.1b1","WISER-fedora_39-arm64.tar.gz",0
2026-08-15T06:06:10Z,"v2.1b1","WISER-ubuntu_2004-amd64.tar.gz",0
2026-08-15T06:06:10Z,"v2.1b1","WISER-ubuntu_2004-arm64.tar.gz",0
2026-08-15T06:06:10Z,"v2.0b1","Install-WISER-2.0b1.exe",4
2026-08-15T06:06:10Z,"v2.0b1","WISER-2.0b1-arm-mac.dmg",0
2026-08-15T06:06:10Z,"v2.0b1","WISER-2.0b1-intel-mac.dmg",0
2026-08-16T06:06:23Z,"v3.0b0","WISER-3.0b0-linux-debian11-arm64.tar",0
2026-08-16T06:06:23Z,"v3.0b0","WISER-3.0b0-linux-debian11-x64.tar",0
2026-08-16T06:06:23Z,"v3.0b0","WISER-3.0b0-linux-fedora39-arm64.tar",0
2026-08-16T06:06:23Z,"v3.0b0","WISER-3.0b0-linux-fedora39-x64.tar",0
2026-08-16T06:06:23Z,"v3.0b0","WISER-3.0b0-linux-ubuntu2004-arm64.tar",0
2026-08-16T06:06:23Z,"v3.0b0","WISER-3.0b0-linux-ubuntu2004-x64.tar",1
2026-08-16T06:06:23Z,"v3.0b0","WISER-3.0b0-macos-arm64.dmg",9
2026-08-16T06:06:23Z,"v3.0b0","WISER-3.0b0-macos-x64.dmg",2
2026-08-16T06:06:23Z,"v3.0b0","WISER-3.0b0-windows-x64-setup.exe",7
2026-08-16T06:06:23Z,"v2.2b1","Install-WISER-2.2b1.exe",2
2026-08-16T06:06:23Z,"v2.2b1","WISER-2.2b1-arm.dmg",0
2026-08-16T06:06:23Z,"v2.2b1","WISER-2.2b1-intel.dmg",1
2026-08-16T06:06:23Z,"v2.2b1","wiser-linux-debian11-amd64.zip",0
2026-08-16T06:06:23Z,"v2.2b1","wiser-linux-debian11-arm64.zip",0
2026-08-16T06:06:23Z,"v2.2b1","wiser-linux-fedora39-amd64.zip",0
2026-08-16T06:06:23Z,"v2.2b1","wiser-linux-fedora39-arm64.zip",0
2026-08-16T06:06:23Z,"v2.2b1","wiser-linux-ubuntu2004-amd64.zip",0
2026-08-16T06:06:23Z,"v2.2b1","wiser-linux-ubuntu2004-arm64.zip",0
2026-08-16T06:06:23Z,"v2.1b2","Install-WISER-2.1b2.exe",1
2026-08-16T06:06:23Z,"v2.1b2","WISER-2.1b2-arm.dmg",0
2026-08-16T06:06:23Z,"v2.1b2","WISER-2.1b2-intel.dmg",0
2026-08-16T06:06:23Z,"v2.1b2","wiser-linux-debian11-amd64.zip",0
2026-08-16T06:06:23Z,"v2.1b2","wiser-linux-debian11-arm64.zip",0
2026-08-16T06:06:23Z,"v2.1b2","wiser-linux-fedora39-amd64.zip",0
2026-08-16T06:06:23Z,"v2.1b2","wiser-linux-fedora39-arm64.zip",0
2026-08-16T06:06:23Z,"v2.1b2","wiser-linux-ubuntu2004-amd64.zip",0
2026-08-16T06:06:23Z,"v2.1b2","wiser-linux-ubuntu2004-arm64.zip",0
2026-08-16T06:06:23Z,"v2.1b1","Install-WISER-2.1b1.exe",1
2026-08-16T06:06:23Z,"v2.1b1","WISER-2.1b1-arm.dmg",0
2026-08-16T06:06:23Z,"v2.1b1","WISER-2.1b1-intel.dmg",0
2026-08-16T06:06:23Z,"v2.1b1","WISER-debian_11-amd64.tar.gz",0
2026-08-16T06:06:23Z,"v2.1b1","WISER-debian_11-arm64.tar.gz",0
2026-08-16T06:06:23Z,"v2.1b1","WISER-fedora_39-amd64.tar.gz",0
2026-08-16T06:06:23Z,"v2.1b1","WISER-fedora_39-arm64.tar.gz",0
2026-08-16T06:06:23Z,"v2.1b1","WISER-ubuntu_2004-amd64.tar.gz",0
2026-08-16T06:06:23Z,"v2.1b1","WISER-ubuntu_2004-arm64.tar.gz",0
2026-08-16T06:06:23Z,"v2.0b1","Install-WISER-2.0b1.exe",4
2026-08-16T06:06:23Z,"v2.0b1","WISER-2.0b1-arm-mac.dmg",0
2026-08-16T06:06:23Z,"v2.0b1","WISER-2.0b1-intel-mac.dmg",0
2026-08-17T06:09:20Z,"v3.0b0","WISER-3.0b0-linux-debian11-arm64.tar",0
2026-08-17T06:09:20Z,"v3.0b0","WISER-3.0b0-linux-debian11-x64.tar",0
2026-08-17T06:09:20Z,"v3.0b0","WISER-3.0b0-linux-fedora39-arm64.tar",0
2026-08-17T06:09:20Z,"v3.0b0","WISER-3.0b0-linux-fedora39-x64.tar",0
2026-08-17T06:09:20Z,"v3.0b0","WISER-3.0b0-linux-ubuntu2004-arm64.tar",0
2026-08-17T06:09:20Z,"v3.0b0","WISER-3.0b0-linux-ubuntu2004-x64.tar",1
2026-08-17T06:09:20Z,"v3.0b0","WISER-3.0b0-macos-arm64.dmg",9
2026-08-17T06:09:20Z,"v3.0b0","WISER-3.0b0-macos-x64.dmg",2
2026-08-17T06:09:20Z,"v3.0b0","WISER-3.0b0-windows-x64-setup.exe",10
2026-08-17T06:09:20Z,"v2.2b1","Install-WISER-2.2b1.exe",2
2026-08-17T06:09:20Z,"v2.2b1","WISER-2.2b1-arm.dmg",0
2026-08-17T06:09:20Z,"v2.2b1","WISER-2.2b1-intel.dmg",1
2026-08-17T06:09:20Z,"v2.2b1","wiser-linux-debian11-amd64.zip",0
2026-08-17T06:09:20Z,"v2.2b1","wiser-linux-debian11-arm64.zip",0
2026-08-17T06:09:20Z,"v2.2b1","wiser-linux-fedora39-amd64.zip",0
2026-08-17T06:09:20Z,"v2.2b1","wiser-linux-fedora39-arm64.zip",0
2026-08-17T06:09:20Z,"v2.2b1","wiser-linux-ubuntu2004-amd64.zip",0
2026-08-17T06:09:20Z,"v2.2b1","wiser-linux-ubuntu2004-arm64.zip",0
2026-08-17T06:09:20Z,"v2.1b2","Install-WISER-2.1b2.exe",1
2026-08-17T06:09:20Z,"v2.1b2","WISER-2.1b2-arm.dmg",0
2026-08-17T06:09:20Z,"v2.1b2","WISER-2.1b2-intel.dmg",0
2026-08-17T06:09:20Z,"v2.1b2","wiser-linux-debian11-amd64.zip",0
2026-08-17T06:09:20Z,"v2.1b2","wiser-linux-debian11-arm64.zip",0
2026-08-17T06:09:20Z,"v2.1b2","wiser-linux-fedora39-amd64.zip",0
2026-08-17T06:09:20Z,"v2.1b2","wiser-linux-fedora39-arm64.zip",0
2026-08-17T06:09:20Z,"v2.1b2","wiser-linux-ubuntu2004-amd64.zip",0
2026-08-17T06:09:20Z,"v2.1b2","wiser-linux-ubuntu2004-arm64.zip",0
2026-08-17T06:09:20Z,"v2.1b1","Install-WISER-2.1b1.exe",1
2026-08-17T06:09:20Z,"v2.1b1","WISER-2.1b1-arm.dmg",0
2026-08-17T06:09:20Z,"v2.1b1","WISER-2.1b1-intel.dmg",0
2026-08-17T06:09:20Z,"v2.1b1","WISER-debian_11-amd64.tar.gz",0
2026-08-17T06:09:20Z,"v2.1b1","WISER-debian_11-arm64.tar.gz",0
2026-08-17T06:09:20Z,"v2.1b1","WISER-fedora_39-amd64.tar.gz",0
2026-08-17T06:09:20Z,"v2.1b1","WISER-fedora_39-arm64.tar.gz",0
2026-08-17T06:09:20Z,"v2.1b1","WISER-ubuntu_2004-amd64.tar.gz",0
2026-08-17T06:09:20Z,"v2.1b1","WISER-ubuntu_2004-arm64.tar.gz",0
2026-08-17T06:09:20Z,"v2.0b1","Install-WISER-2.0b1.exe",4
2026-08-17T06:09:20Z,"v2.0b1","WISER-2.0b1-arm-mac.dmg",0
2026-08-17T06:09:20Z,"v2.0b1","WISER-2.0b1-intel-mac.dmg",0
2026-08-18T06:07:29Z,"v3.0b0","WISER-3.0b0-linux-debian11-arm64.tar",0
2026-08-18T06:07:29Z,"v3.0b0","WISER-3.0b0-linux-debian11-x64.tar",0
2026-08-18T06:07:29Z,"v3.0b0","WISER-3.0b0-linux-fedora39-arm64.tar",0
2026-08-18T06:07:29Z,"v3.0b0","WISER-3.0b0-linux-fedora39-x64.tar",0
2026-08-18T06:07:29Z,"v3.0b0","WISER-3.0b0-linux-ubuntu2004-arm64.tar",0
2026-08-18T06:07:29Z,"v3.0b0","WISER-3.0b0-linux-ubuntu2004-x64.tar",1
2026-08-18T06:07:29Z,"v3.0b0","WISER-3.0b0-macos-arm64.dmg",9
2026-08-18T06:07:29Z,"v3.0b0","WISER-3.0b0-macos-x64.dmg",2
2026-08-18T06:07:29Z,"v3.0b0","WISER-3.0b0-windows-x64-setup.exe",10
2026-08-18T06:07:29Z,"v2.2b1","Install-WISER-2.2b1.exe",2
2026-08-18T06:07:29Z,"v2.2b1","WISER-2.2b1-arm.dmg",0
2026-08-18T06:07:29Z,"v2.2b1","WISER-2.2b1-intel.dmg",1
2026-08-18T06:07:29Z,"v2.2b1","wiser-linux-debian11-amd64.zip",0
2026-08-18T06:07:29Z,"v2.2b1","wiser-linux-debian11-arm64.zip",0
2026-08-18T06:07:29Z,"v2.2b1","wiser-linux-fedora39-amd64.zip",0
2026-08-18T06:07:29Z,"v2.2b1","wiser-linux-fedora39-arm64.zip",0
2026-08-18T06:07:29Z,"v2.2b1","wiser-linux-ubuntu2004-amd64.zip",0
2026-08-18T06:07:29Z,"v2.2b1","wiser-linux-ubuntu2004-arm64.zip",0
2026-08-18T06:07:29Z,"v2.1b2","Install-WISER-2.1b2.exe",1
2026-08-18T06:07:29Z,"v2.1b2","WISER-2.1b2-arm.dmg",0
2026-08-18T06:07:29Z,"v2.1b2","WISER-2.1b2-intel.dmg",0
2026-08-18T06:07:29Z,"v2.1b2","wiser-linux-debian11-amd64.zip",0
2026-08-18T06:07:29Z,"v2.1b2","wiser-linux-debian11-arm64.zip",0
2026-08-18T06:07:29Z,"v2.1b2","wiser-linux-fedora39-amd64.zip",0
2026-08-18T06:07:29Z,"v2.1b2","wiser-linux-fedora39-arm64.zip",0
2026-08-18T06:07:29Z,"v2.1b2","wiser-linux-ubuntu2004-amd64.zip",0
2026-08-18T06:07:29Z,"v2.1b2","wiser-linux-ubuntu2004-arm64.zip",0
2026-08-18T06:07:29Z,"v2.1b1","Install-WISER-2.1b1.exe",1
2026-08-18T06:07:29Z,"v2.1b1","WISER-2.1b1-arm.dmg",0
2026-08-18T06:07:29Z,"v2.1b1","WISER-2.1b1-intel.dmg",0
2026-08-18T06:07:29Z,"v2.1b1","WISER-debian_11-amd64.tar.gz",0
2026-08-18T06:07:29Z,"v2.1b1","WISER-debian_11-arm64.tar.gz",0
2026-08-18T06:07:29Z,"v2.1b1","WISER-fedora_39-amd64.tar.gz",0
2026-08-18T06:07:29Z,"v2.1b1","WISER-fedora_39-arm64.tar.gz",0
2026-08-18T06:07:29Z,"v2.1b1","WISER-ubuntu_2004-amd64.tar.gz",0
2026-08-18T06:07:29Z,"v2.1b1","WISER-ubuntu_2004-arm64.tar.gz",0
2026-08-18T06:07:29Z,"v2.0b1","Install-WISER-2.0b1.exe",4
2026-08-18T06:07:29Z,"v2.0b1","WISER-2.0b1-arm-mac.dmg",0
2026-08-18T06:07:29Z,"v2.0b1","WISER-2.0b1-intel-mac.dmg",0
2026-08-19T06:07:38Z,"v3.0b0","WISER-3.0b0-linux-debian11-arm64.tar",0
2026-08-19T06:07:38Z,"v3.0b0","WISER-3.0b0-linux-debian11-x64.tar",0
2026-08-19T06:07:38Z,"v3.0b0","WISER-3.0b0-linux-fedora39-arm64.tar",0
2026-08-19T06:07:38Z,"v3.0b0","WISER-3.0b0-linux-fedora39-x64.tar",0
2026-08-19T06:07:38Z,"v3.0b0","WISER-3.0b0-linux-ubuntu2004-arm64.tar",0
2026-08-19T06:07:38Z,"v3.0b0","WISER-3.0b0-linux-ubuntu2004-x64.tar",1
2026-08-19T06:07:38Z,"v3.0b0","WISER-3.0b0-macos-arm64.dmg",9
2026-08-19T06:07:38Z,"v3.0b0","WISER-3.0b0-macos-x64.dmg",2
2026-08-19T06:07:38Z,"v3.0b0","WISER-3.0b0-windows-x64-setup.exe",11
2026-08-19T06:07:38Z,"v2.2b1","Install-WISER-2.2b1.exe",2
2026-08-19T06:07:38Z,"v2.2b1","WISER-2.2b1-arm.dmg",0
2026-08-19T06:07:38Z,"v2.2b1","WISER-2.2b1-intel.dmg",1
2026-08-19T06:07:38Z,"v2.2b1","wiser-linux-debian11-amd64.zip",0
2026-08-19T06:07:38Z,"v2.2b1","wiser-linux-debian11-arm64.zip",0
2026-08-19T06:07:38Z,"v2.2b1","wiser-linux-fedora39-amd64.zip",0
2026-08-19T06:07:38Z,"v2.2b1","wiser-linux-fedora39-arm64.zip",0
2026-08-19T06:07:38Z,"v2.2b1","wiser-linux-ubuntu2004-amd64.zip",0
2026-08-19T06:07:38Z,"v2.2b1","wiser-linux-ubuntu2004-arm64.zip",0
2026-08-19T06:07:38Z,"v2.1b2","Install-WISER-2.1b2.exe",1
2026-08-19T06:07:38Z,"v2.1b2","WISER-2.1b2-arm.dmg",0
2026-08-19T06:07:38Z,"v2.1b2","WISER-2.1b2-intel.dmg",0
2026-08-19T06:07:38Z,"v2.1b2","wiser-linux-debian11-amd64.zip",0
2026-08-19T06:07:38Z,"v2.1b2","wiser-linux-debian11-arm64.zip",0
2026-08-19T06:07:38Z,"v2.1b2","wiser-linux-fedora39-amd64.zip",0
2026-08-19T06:07:38Z,"v2.1b2","wiser-linux-fedora39-arm64.zip",0
2026-08-19T06:07:38Z,"v2.1b2","wiser-linux-ubuntu2004-amd64.zip",0
2026-08-19T06:07:38Z,"v2.1b2","wiser-linux-ubuntu2004-arm64.zip",0
2026-08-19T06:07:38Z,"v2.1b1","Install-WISER-2.1b1.exe",1
2026-08-19T06:07:38Z,"v2.1b1","WISER-2.1b1-arm.dmg",0
2026-08-19T06:07:38Z,"v2.1b1","WISER-2.1b1-intel.dmg",0
2026-08-19T06:07:38Z,"v2.1b1","WISER-debian_11-amd64.tar.gz",0
2026-08-19T06:07:38Z,"v2.1b1","WISER-debian_11-arm64.tar.gz",0
2026-08-19T06:07:38Z,"v2.1b1","WISER-fedora_39-amd64.tar.gz",0
2026-08-19T06:07:38Z,"v2.1b1","WISER-fedora_39-arm64.tar.gz",0
2026-08-19T06:07:38Z,"v2.1b1","WISER-ubuntu_2004-amd64.tar.gz",0
2026-08-19T06:07:38Z,"v2.1b1","WISER-ubuntu_2004-arm64.tar.gz",0
2026-08-19T06:07:38Z,"v2.0b1","Install-WISER-2.0b1.exe",4
2026-08-19T06:07:38Z,"v2.0b1","WISER-2.0b1-arm-mac.dmg",0
2026-08-19T06:07:38Z,"v2.0b1","WISER-2.0b1-intel-mac.dmg",0
2026-08-20T06:07:32Z,"v3.0b0","WISER-3.0b0-linux-debian11-arm64.tar",0
2026-08-20T06:07:32Z,"v3.0b0","WISER-3.0b0-linux-debian11-x64.tar",0
2026-08-20T06:07:32Z,"v3.0b0","WISER-3.0b0-linux-fedora39-arm64.tar",0
2026-08-20T06:07:32Z,"v3.0b0","WISER-3.0b0-linux-fedora39-x64.tar",0
2026-08-20T06:07:32Z,"v3.0b0","WISER-3.0b0-linux-ubuntu2004-arm64.tar",0
2026-08-20T06:07:32Z,"v3.0b0","WISER-3.0b0-linux-ubuntu2004-x64.tar",1
2026-08-20T06:07:32Z,"v3.0b0","WISER-3.0b0-macos-arm64.dmg",9
2026-08-20T06:07:32Z,"v3.0b0","WISER-3.0b0-macos-x64.dmg",2
2026-08-20T06:07:32Z,"v3.0b0","WISER-3.0b0-windows-x64-setup.exe",11
2026-08-20T06:07:32Z,"v2.2b1","Install-WISER-2.2b1.exe",2
2026-08-20T06:07:32Z,"v2.2b1","WISER-2.2b1-arm.dmg",0
2026-08-20T06:07:32Z,"v2.2b1","WISER-2.2b1-intel.dmg",1
2026-08-20T06:07:32Z,"v2.2b1","wiser-linux-debian11-amd64.zip",0
2026-08-20T06:07:32Z,"v2.2b1","wiser-linux-debian11-arm64.zip",0
2026-08-20T06:07:32Z,"v2.2b1","wiser-linux-fedora39-amd64.zip",0
2026-08-20T06:07:32Z,"v2.2b1","wiser-linux-fedora39-arm64.zip",0
2026-08-20T06:07:32Z,"v2.2b1","wiser-linux-ubuntu2004-amd64.zip",0
2026-08-20T06:07:32Z,"v2.2b1","wiser-linux-ubuntu2004-arm64.zip",0
2026-08-20T06:07:32Z,"v2.1b2","Install-WISER-2.1b2.exe",1
2026-08-20T06:07:32Z,"v2.1b2","WISER-2.1b2-arm.dmg",0
2026-08-20T06:07:32Z,"v2.1b2","WISER-2.1b2-intel.dmg",0
2026-08-20T06:07:32Z,"v2.1b2","wiser-linux-debian11-amd64.zip",0
2026-08-20T06:07:32Z,"v2.1b2","wiser-linux-debian11-arm64.zip",0
2026-08-20T06:07:32Z,"v2.1b2","wiser-linux-fedora39-amd64.zip",0
